#{"t_start": 1777134227.1996357, "env_id": "None"}
r,l,t
-14.0,533,1627.521536
-11.0,716,1627.537743
-15.0,448,1628.141906
-8.0,721,1628.333641
-10.0,605,1628.59882
3.0,866,1629.930641
-15.0,562,1631.191456
14.0,701,1631.276139
-7.0,810,1631.868257
-16.0,544,1631.886755
-11.0,579,1631.932228
-5.0,796,1638.777707
-8.0,684,1639.106661
-10.0,552,1639.586246
-15.0,567,1641.624159
-11.0,721,1641.944171
-10.0,748,1642.202811
-13.0,574,1642.526318
-9.0,744,1642.779868
-11.0,566,1642.811839
-7.0,769,1643.003616
-5.0,867,1645.241633
-11.0,672,1646.02541
-9.0,647,1646.183305
-11.0,641,1646.964105
-9.0,708,1647.158534
-10.0,737,1647.621591
3.0,851,1648.549597
-5.0,977,1648.592556
-10.0,578,1649.801215
-5.0,801,1650.480203
-10.0,588,1650.9957
-13.0,582,1651.419097
-6.0,737,1651.780729
6.0,907,1657.861062
-11.0,647,1658.569237
-7.0,744,1659.162602
-16.0,531,1659.699822
-10.0,752,1660.465667
-10.0,657,1661.039681
-9.0,673,1661.571479
-12.0,642,1661.730799
-9.0,714,1662.526067
-11.0,713,1663.230325
-16.0,528,1663.911125
9.0,774,1664.228851
-10.0,692,1664.228885
-13.0,538,1666.035003
8.0,732,1666.505309
-18.0,540,1666.756162
-7.0,834,1667.021403
1.0,938,1667.176721
-16.0,559,1667.579102
-16.0,556,1667.871357
-11.0,618,1668.278484
-18.0,475,1669.156936
-10.0,710,1677.02427
-12.0,706,1677.263853
-4.0,805,1677.406631
-9.0,687,1677.694596
3.0,909,1678.741937
-5.0,868,1679.162745
-11.0,673,1679.182211
3.0,825,1679.300378
-14.0,627,1681.138355
-11.0,613,1681.421717
-10.0,694,1681.816447
-10.0,630,1681.829821
-14.0,599,1683.103563
-10.0,682,1683.22174
-8.0,702,1683.773203
-19.0,432,1684.257886
-15.0,555,1684.783827
1.0,846,1684.848293
-9.0,723,1686.552508
4.0,932,1687.901866
-14.0,498,1688.023354
-6.0,769,1688.135121
-10.0,603,1688.199781
-13.0,533,1688.328032
-11.0,702,1688.374351
-4.0,895,1689.07967
-13.0,615,1696.824222
-11.0,531,1697.747646
-16.0,637,1698.325783
-11.0,705,1698.989395
-5.0,736,1699.255162
-3.0,892,1700.39583
-3.0,906,1700.529699
-19.0,449,1700.693108
-3.0,835,1700.78955
-5.0,865,1702.482584
-9.0,687,1702.823439
-14.0,426,1703.18954
-4.0,653,1703.530132
-8.0,702,1703.598471
-10.0,605,1704.497827
-5.0,871,1706.475209
-14.0,569,1706.548335
-1.0,902,1706.596947
-18.0,462,1706.620717
-13.0,561,1706.872631
-9.0,755,1707.436076
-13.0,572,1708.241366
-8.0,823,1708.92396
-13.0,557,1716.030897
-12.0,614,1716.294116
-8.0,635,1716.566494
-9.0,687,1716.844486
-18.0,467,1717.092956
-12.0,754,1718.148463
-4.0,854,1718.246042
-14.0,604,1718.670022
-9.0,631,1720.404566
-8.0,744,1721.678215
-1.0,887,1721.812502
-11.0,568,1721.849827
-15.0,548,1722.229169
-6.0,800,1722.302391
-11.0,632,1722.365209
3.0,949,1722.753996
-15.0,540,1723.928009
-13.0,643,1726.016497
-15.0,526,1726.158672
-10.0,628,1726.433895
-8.0,670,1726.654623
-4.0,765,1726.668255
-14.0,556,1727.545145
-5.0,896,1727.652473
-2.0,942,1728.364314
-14.0,525,1737.356477
-16.0,578,1739.734309
-6.0,763,1740.054593
1.0,926,1740.495929
-2.0,884,1740.63773
-1.0,958,1741.343591
-6.0,846,1741.602506
-6.0,810,1742.079299
-5.0,798,1743.234714
-14.0,549,1743.652511
-15.0,515,1744.00794
-12.0,682,1744.208279
-8.0,621,1745.40538
-10.0,776,1745.580911
-12.0,610,1745.597386
-10.0,656,1746.36946
-13.0,583,1747.046662
-13.0,709,1748.281518
-13.0,576,1749.342907
-15.0,613,1749.407469
-9.0,832,1749.444503
-10.0,657,1749.871371
-13.0,563,1750.051574
1.0,959,1750.476067
-18.0,623,1761.779979
-11.0,595,1763.01709
-9.0,609,1763.238827
2.0,1022,1763.716075
-12.0,679,1763.94658
-13.0,606,1764.720631
-9.0,756,1765.249727
-5.0,807,1765.985979
-11.0,565,1768.254712
-16.0,426,1768.64735
-14.0,567,1769.181056
-4.0,834,1769.503794
-10.0,745,1770.149807
-13.0,605,1770.861392
-7.0,788,1771.033855
-11.0,712,1772.593726
-17.0,479,1773.647482
-8.0,714,1774.911098
-13.0,644,1775.505788
-14.0,547,1776.128862
-13.0,622,1776.672922
-3.0,870,1776.779125
-9.0,733,1777.00202
-17.0,543,1777.677113
-10.0,541,1788.167583
14.0,726,1788.636995
-14.0,663,1790.514643
9.0,804,1792.365196
2.0,953,1792.600688
-4.0,826,1792.687227
-19.0,454,1792.873779
-6.0,863,1793.263495
-11.0,639,1794.150916
-1.0,888,1794.173068
-15.0,579,1795.889665
-10.0,688,1798.099508
-20.0,362,1798.240523
-7.0,743,1798.25316
-11.0,779,1798.651055
-5.0,828,1799.154051
4.0,854,1799.586945
11.0,784,1799.751752
-2.0,909,1800.575173
-16.0,551,1801.836578
-13.0,581,1802.043169
-10.0,727,1808.340723
-8.0,712,1808.78098
-5.0,789,1810.203681
9.0,859,1810.234657
-8.0,775,1810.288128
-16.0,452,1811.714396
-6.0,895,1811.888188
-7.0,773,1812.356817
-16.0,480,1813.322933
-10.0,827,1813.704051
-4.0,954,1813.730982
-11.0,620,1814.308748
-12.0,688,1814.705399
-9.0,615,1815.869279
-13.0,658,1815.984543
-18.0,442,1816.573922
-15.0,490,1817.478208
-7.0,892,1818.135506
-5.0,912,1819.232197
-10.0,704,1819.262261
-6.0,865,1819.339297
-7.0,711,1820.483002
-15.0,760,1820.911156
-7.0,805,1828.672353
-7.0,620,1829.197917
-14.0,588,1830.518805
-9.0,609,1830.689292
-2.0,897,1830.846852
-4.0,765,1832.28575
-11.0,562,1832.667485
-11.0,659,1832.954731
-13.0,614,1834.923437
-5.0,779,1835.946264
-12.0,641,1836.508597
-16.0,490,1836.866377
-15.0,472,1837.068874
-3.0,807,1838.224192
-2.0,944,1839.650238
-21.0,431,1840.516519
-13.0,504,1840.651492
1.0,895,1841.30272
-4.0,753,1841.971678
-9.0,676,1843.17055
-8.0,664,1843.268836
-11.0,707,1844.803741
-9.0,715,1846.287102
-10.0,630,1847.124334
-10.0,706,1847.198324
-12.0,607,1854.873105
-17.0,467,1855.119075
-5.0,796,1855.273493
-2.0,954,1855.314746
-9.0,730,1855.772613
-10.0,672,1858.106424
-11.0,695,1858.304284
-7.0,919,1859.117846
-11.0,627,1859.208508
-8.0,666,1859.2274
-11.0,681,1859.750327
-7.0,748,1860.15194
-8.0,741,1860.591303
-12.0,592,1862.16139
-7.0,748,1862.980664
-15.0,608,1863.699429
-5.0,776,1864.256278
-9.0,777,1864.281021
4.0,863,1864.746743
-8.0,764,1865.127039
-6.0,793,1865.74685
-13.0,534,1866.459201
-7.0,766,1874.374723
-12.0,523,1875.11031
-8.0,745,1876.391173
-10.0,669,1876.518562
-14.0,524,1877.259453
-17.0,466,1877.745314
-15.0,475,1878.827755
-5.0,846,1879.392866
-4.0,928,1879.626004
-15.0,583,1880.603072
-12.0,627,1882.277465
-12.0,537,1882.778814
-9.0,750,1883.537506
-8.0,795,1884.680196
-11.0,664,1885.784436
-8.0,716,1886.032968
-6.0,809,1886.341387
-9.0,707,1886.902472
-10.0,601,1887.383912
-15.0,562,1888.015369
-7.0,664,1888.153166
-9.0,683,1889.610691
-9.0,709,1890.741091
-16.0,549,1890.962471
-8.0,725,1891.070281
-10.0,801,1891.171417
-8.0,672,1891.292462
-4.0,859,1899.521172
1.0,956,1900.023785
-10.0,597,1900.748089
-14.0,592,1900.819523
-10.0,733,1901.326586
-8.0,764,1901.746222
-1.0,981,1901.819414
-7.0,788,1902.229178
-14.0,471,1904.394594
-7.0,746,1904.911568
-7.0,866,1905.195858
-16.0,677,1905.247312
-15.0,505,1905.525619
-12.0,723,1906.471935
1.0,937,1906.883937
-18.0,384,1906.922915
-9.0,859,1907.431664
-15.0,517,1909.849139
-10.0,777,1910.0205
-8.0,749,1910.130931
-13.0,767,1910.297351
-14.0,584,1916.898621
-6.0,842,1917.196786
-10.0,654,1917.86714
-11.0,740,1917.890508
-11.0,649,1921.11862
-4.0,821,1921.363185
-4.0,858,1921.757393
-10.0,703,1922.440525
-1.0,950,1922.461568
-5.0,817,1922.523454
3.0,952,1922.643363
-2.0,828,1923.291647
-13.0,589,1924.967676
-14.0,617,1925.39398
-13.0,612,1926.437192
-10.0,773,1926.807454
-11.0,720,1927.219466
-7.0,716,1927.314248
-7.0,774,1927.519408
-11.0,663,1927.620973
-17.0,573,1928.717039
-7.0,830,1938.940168
-9.0,674,1938.972929
-10.0,724,1939.658548
-7.0,788,1940.477794
-9.0,785,1940.753825
-11.0,808,1941.002618
-4.0,973,1941.777798
-7.0,823,1942.20304
-7.0,715,1943.619386
-11.0,730,1943.692391
-10.0,640,1944.643402
-8.0,686,1945.20988
-7.0,907,1945.551612
-10.0,843,1946.486873
-7.0,812,1947.055248
3.0,966,1948.466596
-10.0,750,1948.555528
3.0,828,1948.99393
-12.0,677,1949.042766
-18.0,434,1949.303512
-6.0,823,1950.886408
-3.0,962,1956.829131
-15.0,528,1957.355105
-10.0,821,1957.750837
-14.0,653,1958.895513
-6.0,786,1958.941293
-1.0,917,1960.305892
-3.0,918,1960.364572
-11.0,797,1961.433641
-7.0,771,1961.832467
-15.0,701,1962.300307
3.0,940,1963.445553
-11.0,707,1963.4866
-15.0,605,1964.236186
-7.0,889,1964.70829
-5.0,880,1966.059322
-8.0,740,1966.225793
-14.0,682,1966.248512
-7.0,748,1968.32478
-7.0,961,1968.519689
-12.0,683,1969.130893
-5.0,887,1969.201507
-1.0,936,1975.699792
-13.0,649,1975.844569
-3.0,969,1977.934247
-3.0,1055,1978.316472
-14.0,609,1978.497389
-10.0,640,1978.765007
-8.0,768,1978.928019
-2.0,839,1979.204148
-15.0,617,1979.733053
-9.0,690,1980.342649
-18.0,516,1982.110099
-14.0,567,1982.180294
-10.0,687,1982.406071
-10.0,676,1982.714705
-18.0,618,1983.208472
-8.0,737,1983.702189
-12.0,639,1983.869271
-3.0,844,1985.795781
-13.0,623,1986.438314
-6.0,707,1986.754835
-10.0,668,1987.034274
-18.0,520,1987.071363
-1.0,871,1987.759278
3.0,900,1994.453837
-6.0,854,1994.821481
-7.0,706,1996.442984
-4.0,818,1996.532379
-8.0,728,1996.909264
-11.0,739,1997.264363
-9.0,695,1997.701315
-6.0,860,1998.094974
-12.0,591,1998.318629
-12.0,646,1999.045915
-16.0,428,1999.345084
-10.0,675,2001.124094
-11.0,716,2002.10048
-16.0,507,2002.152263
-12.0,674,2002.219338
-11.0,694,2002.981138
-7.0,743,2005.172964
-17.0,474,2005.269421
-20.0,376,2005.444721
-5.0,937,2005.624574
-10.0,693,2008.258286
1.0,1065,2008.3871
-5.0,796,2009.053987
-7.0,713,2009.201985
-16.0,521,2009.818721
-13.0,554,2015.965999
-10.0,617,2016.508747
-10.0,709,2016.791058
-13.0,637,2018.618583
-10.0,635,2019.200133
-9.0,667,2019.520924
-10.0,626,2020.055214
-7.0,877,2020.288425
-10.0,628,2020.619086
-9.0,850,2021.201461
-10.0,687,2021.305354
-11.0,689,2023.154669
-11.0,642,2023.740245
-16.0,476,2024.326021
-12.0,800,2024.474097
-10.0,681,2024.551075
-10.0,728,2025.089032
-7.0,684,2025.133231
-5.0,774,2026.391542
-13.0,713,2028.420913
-15.0,507,2028.449685
-16.0,620,2028.617042
-10.0,845,2028.712236
-4.0,834,2035.311553
-10.0,582,2035.720474
-12.0,782,2035.741585
-6.0,888,2035.834514
-17.0,466,2037.036197
-14.0,540,2037.504954
-20.0,271,2037.528821
-12.0,652,2038.513577
-4.0,802,2039.400461
-11.0,579,2039.528434
-8.0,793,2041.016342
-1.0,920,2041.355464
-7.0,662,2041.374582
-11.0,597,2041.439293
-13.0,608,2041.493963
-12.0,556,2042.162388
-10.0,565,2043.106245
-8.0,736,2044.341838
-10.0,637,2045.190716
-9.0,627,2045.532987
-15.0,547,2045.734173
-7.0,694,2045.909282
-9.0,697,2045.94958
-13.0,454,2046.094272
-8.0,714,2046.183792
-11.0,625,2055.609933
-16.0,396,2055.697977
-17.0,492,2056.048646
-13.0,519,2056.472441
-10.0,644,2056.757744
-15.0,557,2056.932532
-13.0,548,2057.01604
-7.0,762,2058.491665
-12.0,664,2060.11589
-11.0,713,2060.495424
-10.0,697,2060.657384
-7.0,731,2061.251497
-11.0,691,2061.278237
-5.0,755,2061.864169
-10.0,798,2062.226166
-5.0,871,2064.17342
-12.0,564,2064.339649
-7.0,680,2064.569866
-14.0,650,2064.755771
-13.0,661,2065.594595
-15.0,518,2065.612831
-6.0,722,2066.075163
-7.0,883,2068.251521
-12.0,621,2069.793589
-4.0,821,2080.688098
-3.0,847,2081.439131
-7.0,634,2081.463258
-1.0,901,2081.62609
-8.0,789,2082.310214
-6.0,851,2082.870197
-13.0,616,2083.525659
-14.0,541,2084.434694
-16.0,441,2085.281089
-13.0,502,2085.828435
-5.0,766,2087.357281
-11.0,635,2087.82473
-12.0,770,2088.313611
-15.0,466,2088.484153
-10.0,737,2089.272993
-9.0,695,2089.562839
-11.0,676,2091.148644
-10.0,573,2092.789624
-3.0,851,2093.207749
-9.0,895,2095.106123
-9.0,786,2095.278975
-7.0,707,2095.674185
-10.0,564,2096.039437
-1.0,807,2096.271581
-2.0,970,2096.733837
-14.0,535,2107.217785
6.0,843,2107.561305
-18.0,461,2107.722514
-2.0,879,2108.297027
-14.0,560,2108.367316
-6.0,821,2110.269389
-7.0,783,2110.994872
-2.0,974,2111.223573
-15.0,495,2112.60487
-10.0,601,2112.798977
-10.0,642,2113.946549
-3.0,833,2114.482411
-5.0,842,2115.062994
-5.0,688,2116.272164
-9.0,709,2117.168969
-10.0,700,2118.698423
-3.0,891,2118.974217
-14.0,602,2119.721517
-11.0,593,2120.219398
-3.0,878,2120.447717
-6.0,811,2121.016101
-16.0,559,2122.024346
-3.0,884,2129.816817
-18.0,588,2129.920541
-12.0,527,2130.456669
-7.0,793,2131.81814
-12.0,697,2132.160592
-5.0,990,2132.348692
-13.0,670,2132.756309
1.0,957,2133.442336
-15.0,555,2133.459859
-4.0,842,2135.951275
-12.0,607,2136.124426
-10.0,666,2136.175436
-1.0,969,2136.262601
-11.0,718,2137.047815
-12.0,681,2137.223283
-7.0,747,2138.338465
-6.0,795,2138.668653
-13.0,549,2139.568862
-13.0,587,2140.113442
-8.0,715,2140.874984
-7.0,803,2141.40403
-8.0,696,2141.614505
-5.0,711,2141.878066
-12.0,578,2142.126636
-9.0,712,2148.999755
-14.0,607,2149.757306
-4.0,801,2150.481393
-15.0,523,2150.49808
-19.0,456,2150.53605
-6.0,730,2151.330951
-15.0,544,2151.370451
-9.0,648,2151.541064
-15.0,607,2152.98837
-10.0,657,2154.073256
-14.0,491,2154.586077
-8.0,656,2154.800431
-8.0,691,2155.043798
-9.0,719,2155.261712
-7.0,834,2156.815774
-5.0,832,2157.011731
-10.0,522,2157.517627
-12.0,526,2158.717322
-8.0,617,2158.859
-5.0,737,2159.43617
-8.0,683,2159.539978
-1.0,1036,2159.805097
-18.0,465,2159.884292
-11.0,644,2161.242401
-15.0,516,2168.412295
-2.0,888,2168.831851
-14.0,634,2169.519428
-4.0,834,2169.687777
-13.0,528,2170.193814
-3.0,839,2170.439515
2.0,977,2170.777547
-6.0,895,2171.182188
-12.0,614,2172.448463
-15.0,439,2173.315183
-11.0,585,2173.533027
-10.0,747,2173.743784
-5.0,717,2174.232103
-9.0,721,2174.927823
-6.0,817,2176.114404
-17.0,567,2176.156434
-5.0,824,2176.563603
-14.0,554,2177.350212
-13.0,758,2178.520638
-2.0,813,2178.726502
-10.0,611,2179.100947
-9.0,672,2181.188744
2.0,982,2189.281071
-8.0,762,2189.772713
-9.0,796,2190.400716
-9.0,695,2190.54334
-8.0,635,2191.271434
-5.0,780,2192.370319
-9.0,798,2192.768533
-15.0,486,2193.581882
-11.0,629,2193.890717
-8.0,753,2194.076469
-4.0,767,2194.308678
-14.0,576,2196.133628
-2.0,948,2196.737254
-5.0,886,2197.063696
-11.0,568,2197.784837
-8.0,845,2198.296602
-11.0,698,2198.46253
-13.0,747,2198.48185
-13.0,482,2199.900043
-11.0,665,2200.494401
-12.0,609,2201.063155
-1.0,1060,2201.251538
-12.0,645,2202.524394
-5.0,770,2209.569794
-16.0,512,2209.907183
-9.0,836,2209.997057
-4.0,949,2210.071049
-10.0,695,2210.518071
-14.0,603,2211.072914
-12.0,583,2212.39852
-3.0,899,2213.181814
-15.0,450,2213.449309
-11.0,586,2213.895517
-10.0,681,2214.364086
4.0,769,2214.611068
-15.0,549,2216.001694
-2.0,1047,2216.853606
-14.0,645,2217.418362
6.0,996,2217.599198
-12.0,746,2218.347682
-9.0,717,2218.603504
-13.0,745,2219.251406
-18.0,501,2219.29104
-5.0,763,2219.623643
-12.0,668,2221.235934
-18.0,460,2221.372475
-16.0,443,2221.522111
-7.0,671,2221.831705
-3.0,774,2228.73496
-12.0,603,2229.307874
-13.0,625,2229.783449
-11.0,691,2229.861517
-17.0,461,2230.333497
-11.0,636,2231.75318
-11.0,614,2231.921513
-15.0,502,2232.043674
11.0,835,2232.917723
-9.0,649,2233.568012
-11.0,596,2233.76692
-11.0,762,2234.781093
-13.0,489,2234.960037
-6.0,792,2235.520737
-6.0,811,2237.216702
-10.0,682,2237.373034
-12.0,680,2238.015415
-4.0,1024,2238.745871
-10.0,612,2238.79559
-6.0,899,2239.663832
-8.0,786,2240.120484
-8.0,771,2240.589019
-17.0,416,2241.534278
-7.0,729,2248.207061
-7.0,776,2248.665801
-13.0,634,2249.100686
-9.0,782,2249.355402
-8.0,691,2250.392067
-8.0,707,2250.959384
-7.0,795,2252.003281
-10.0,699,2253.267474
-9.0,753,2254.060284
2.0,912,2254.212862
-3.0,989,2254.230587
-5.0,799,2254.621184
-6.0,743,2255.290308
-13.0,766,2255.998545
4.0,840,2257.523768
-5.0,753,2258.215438
-12.0,685,2258.556805
-11.0,665,2258.581075
-7.0,718,2258.94101
-5.0,768,2260.320354
-8.0,880,2260.391109
-8.0,701,2260.59885
-12.0,507,2260.860759
-15.0,608,2269.13581
-10.0,696,2269.336819
-11.0,766,2269.460171
-18.0,565,2270.262066
-15.0,544,2270.657749
-8.0,706,2271.265769
-8.0,683,2271.324852
-2.0,1053,2271.744418
-15.0,413,2272.213348
-11.0,665,2273.550394
-10.0,711,2274.050759
-7.0,808,2275.673197
-8.0,809,2276.200413
-10.0,766,2276.693094
-12.0,799,2276.912873
-3.0,827,2277.760969
-10.0,634,2278.465656
3.0,1032,2280.125336
6.0,800,2280.544384
-10.0,641,2281.709484
-15.0,500,2282.056835
-6.0,743,2282.082235
-10.0,682,2289.732545
-12.0,554,2291.850233
-3.0,996,2292.219367
-15.0,558,2292.315916
-4.0,892,2293.106438
-14.0,534,2293.279711
-6.0,777,2296.404083
-7.0,868,2296.480167
2.0,924,2296.986704
-9.0,638,2297.713147
-9.0,686,2299.170981
-2.0,871,2299.807599
-2.0,957,2300.108624
-6.0,830,2300.264355
-12.0,625,2301.884043
-7.0,658,2302.671448
-7.0,762,2302.999959
-17.0,420,2303.880425
-6.0,813,2304.731182
-10.0,597,2305.258508
-7.0,830,2306.37635
4.0,919,2315.371186
-9.0,634,2316.150676
-11.0,637,2317.122258
-1.0,809,2317.430742
-6.0,920,2317.618218
-8.0,625,2317.948402
-10.0,694,2319.151947
-11.0,789,2321.147951
-9.0,805,2322.675232
-14.0,597,2322.960821
-7.0,758,2323.004027
-8.0,657,2323.316709
-3.0,873,2324.891147
-11.0,728,2325.51356
-11.0,557,2325.94524
1.0,1006,2326.784418
-11.0,681,2328.808243
-12.0,727,2328.927307
-7.0,710,2329.107348
-14.0,483,2329.671827
-9.0,740,2329.689094
-12.0,602,2331.959032
-7.0,740,2332.308737
-8.0,876,2332.434104
-7.0,674,2341.391171
-11.0,656,2341.408081
-11.0,655,2341.828889
-9.0,749,2342.446905
-4.0,901,2342.794009
-10.0,669,2343.661451
-7.0,751,2344.45265
-5.0,830,2345.060721
-12.0,586,2345.650906
-9.0,690,2345.90125
-8.0,770,2346.436375
-8.0,745,2347.311015
-1.0,921,2348.796864
-12.0,553,2349.502624
-10.0,690,2349.567049
5.0,820,2349.809922
-4.0,1025,2350.351552
-5.0,849,2351.196523
-12.0,647,2351.537789
-8.0,916,2352.414703
-13.0,600,2352.725321
-5.0,800,2360.979066
-3.0,880,2361.203731
-6.0,786,2361.434151
-10.0,690,2361.655684
-3.0,940,2361.671006
-9.0,607,2362.343701
-12.0,600,2362.606391
-3.0,861,2363.124113
-17.0,458,2363.991884
-15.0,551,2365.264678
-10.0,717,2365.901592
-13.0,707,2366.070666
-12.0,590,2366.206046
-7.0,695,2366.220984
-10.0,613,2366.623644
-10.0,549,2367.58645
-10.0,596,2369.158294
-5.0,975,2369.487268
-13.0,561,2369.733283
-11.0,522,2370.023555
-7.0,655,2370.490191
-4.0,804,2371.160606
-7.0,823,2371.577111
-3.0,943,2379.273748
-8.0,747,2379.583725
-10.0,739,2379.856306
-10.0,707,2379.897103
-11.0,596,2379.927839
-8.0,774,2380.626412
-16.0,540,2380.655967
-13.0,656,2381.003833
-9.0,694,2383.822221
-10.0,708,2384.553601
-7.0,767,2384.610054
-7.0,752,2384.791833
-10.0,775,2384.978688
4.0,765,2385.637695
-4.0,762,2385.651563
1.0,892,2386.83905
-10.0,676,2389.383245
-7.0,854,2389.408879
-6.0,831,2390.046002
-3.0,844,2390.084851
-6.0,849,2391.192726
3.0,1030,2391.527915
-5.0,744,2397.203348
1.0,970,2397.488088
-9.0,654,2399.196415
-13.0,606,2399.520531
-7.0,881,2400.661143
-5.0,778,2400.680202
-11.0,694,2401.246217
-10.0,660,2401.362777
-10.0,745,2402.091024
-6.0,896,2403.355135
-10.0,681,2403.662554
-13.0,596,2404.581239
4.0,834,2404.980205
-10.0,609,2405.344503
-7.0,628,2406.193237
-14.0,487,2406.541429
-7.0,832,2406.693929
1.0,1046,2407.519527
-10.0,691,2408.181354
-20.0,368,2409.092106
-5.0,742,2409.432061
-10.0,580,2409.983406
-8.0,723,2410.073817
-2.0,913,2416.462703
-13.0,681,2416.509983
-13.0,533,2418.561067
6.0,951,2420.062392
3.0,883,2420.362239
-9.0,730,2420.702738
-17.0,570,2421.325339
-7.0,755,2421.758858
-7.0,787,2421.932683
-12.0,564,2423.421362
2.0,941,2424.570442
-16.0,638,2425.564243
-13.0,661,2426.060061
-6.0,706,2427.400265
-4.0,869,2429.386144
2.0,1033,2429.591737
3.0,1000,2430.356003
4.0,862,2430.830295
-10.0,739,2430.935497
-11.0,688,2431.979842
-5.0,759,2432.105433
-13.0,645,2432.956269
-9.0,735,2441.232685
-13.0,568,2442.196018
5.0,927,2442.643262
-3.0,843,2442.678268
-6.0,803,2442.854334
-2.0,922,2443.558487
-8.0,728,2443.900751
-5.0,983,2444.829917
-9.0,675,2445.660589
-18.0,437,2446.418769
-9.0,722,2447.57374
3.0,856,2447.806892
-1.0,880,2448.407426
-11.0,724,2448.643288
3.0,951,2448.913308
-7.0,699,2450.234199
-4.0,876,2450.562014
-5.0,856,2452.011063
-14.0,532,2452.382344
-9.0,745,2452.675359
-11.0,673,2459.433761
-2.0,913,2460.107037
-6.0,788,2460.13432
-4.0,818,2462.760497
-10.0,684,2463.951899
-8.0,641,2464.068462
-2.0,943,2464.274302
-15.0,495,2464.358034
-8.0,633,2464.408623
-10.0,617,2465.426705
4.0,846,2466.700914
5.0,781,2469.456604
-11.0,674,2470.157943
-4.0,786,2470.692662
-8.0,742,2470.707494
-8.0,752,2470.725981
-8.0,788,2470.845799
-10.0,676,2471.226627
-6.0,743,2473.069707
-15.0,478,2474.273544
-16.0,426,2474.497189
-11.0,617,2474.778241
-15.0,502,2475.034296
-12.0,543,2475.396603
-11.0,518,2475.684213
5.0,877,2485.242135
-12.0,777,2486.72502
-14.0,544,2487.319453
-9.0,743,2487.648733
-7.0,766,2488.340832
-6.0,864,2488.911454
-5.0,773,2489.021629
-2.0,837,2489.219746
-14.0,549,2491.451733
-13.0,783,2491.97828
-12.0,517,2493.345809
-10.0,648,2493.906207
-9.0,767,2494.24547
-12.0,655,2494.64362
-10.0,696,2495.185615
6.0,920,2495.24576
-10.0,712,2498.083528
-14.0,477,2499.268322
-1.0,959,2499.68649
-6.0,722,2500.440982
-10.0,697,2500.628942
8.0,833,2501.072636
-5.0,690,2501.171288
-2.0,942,2501.459398
-10.0,647,2510.632773
-11.0,619,2512.7269
-8.0,725,2512.884387
-3.0,891,2513.893431
-10.0,717,2514.287534
-9.0,693,2514.372868
5.0,919,2515.495013
3.0,885,2515.645634
-8.0,814,2517.607409
-11.0,557,2517.671985
-10.0,625,2519.71229
-13.0,499,2519.909362
-7.0,810,2520.842324
-4.0,950,2520.881286
-13.0,651,2521.076084
-3.0,823,2521.357772
-12.0,807,2524.580103
-2.0,865,2525.023103
-9.0,638,2525.386611
-11.0,577,2525.801972
-2.0,835,2534.83118
-10.0,749,2535.25441
5.0,827,2536.114807
-1.0,951,2537.449283
-12.0,588,2537.585013
-13.0,573,2537.894761
-12.0,558,2538.135804
-10.0,649,2540.407631
4.0,953,2541.922197
-15.0,517,2542.332391
-10.0,758,2542.631855
-5.0,873,2542.766872
-11.0,648,2543.163927
-6.0,817,2544.478843
-3.0,925,2546.069374
8.0,828,2547.518525
-9.0,696,2548.723169
-5.0,736,2548.94628
-10.0,776,2549.002251
-3.0,933,2549.940768
-9.0,666,2550.198543
-7.0,846,2550.426939
-4.0,653,2561.520258
-9.0,604,2562.545829
-10.0,622,2564.122481
-12.0,713,2564.959028
-12.0,629,2565.655231
-2.0,847,2565.8532
-4.0,765,2566.365784
-12.0,587,2566.580715
1.0,894,2567.725889
-10.0,680,2568.405505
-15.0,518,2568.601095
-10.0,663,2570.666261
-7.0,747,2572.267488
-10.0,690,2572.501483
-8.0,717,2572.538643
-13.0,586,2572.777221
-4.0,833,2572.851225
-12.0,604,2573.805853
-6.0,768,2575.023186
-12.0,677,2576.518619
-12.0,635,2578.24616
-9.0,742,2578.689927
-14.0,581,2578.815058
-11.0,795,2589.299722
-1.0,873,2590.268296
1.0,981,2590.879898
-10.0,701,2592.466786
-4.0,963,2593.235377
-15.0,589,2593.680105
-7.0,752,2595.198413
-5.0,828,2595.298305
-11.0,705,2595.397109
-8.0,758,2597.156999
2.0,940,2597.885167
-7.0,757,2598.353006
-9.0,711,2598.635998
-12.0,595,2599.438065
-11.0,696,2600.026839
1.0,997,2600.840141
-17.0,577,2600.938191
-3.0,909,2601.569515
-14.0,539,2602.165625
-10.0,713,2602.557724
-9.0,647,2603.674681
-2.0,976,2611.09438
-12.0,663,2611.635805
2.0,801,2611.635838
-10.0,616,2611.953405
-10.0,640,2612.703284
-14.0,611,2612.908767
-1.0,889,2613.015974
-10.0,700,2614.591974
-7.0,783,2616.195043
-14.0,523,2616.415883
-14.0,624,2616.771991
-6.0,791,2616.789865
-11.0,607,2616.874612
-1.0,899,2617.504346
-5.0,886,2617.746231
-10.0,585,2618.437431
-15.0,573,2619.955147
-15.0,554,2620.408139
-13.0,676,2621.29098
-12.0,543,2621.975275
-3.0,810,2622.075856
-7.0,678,2622.171544
-6.0,914,2622.41053
-4.0,805,2622.773906
-9.0,652,2629.873905
-11.0,694,2631.467606
-7.0,855,2631.645722
-15.0,604,2631.668216
-15.0,632,2631.943145
-11.0,625,2632.131234
-4.0,872,2633.306965
-1.0,923,2634.421657
-14.0,424,2634.697405
-15.0,568,2635.167382
-3.0,841,2635.348898
